Hookup,Location,Meter,BillingDate,Reading,ReadDate,Consumption,AddedUse,AddUseHow,Reference,*,*
800004,10200030 ALLING CT,1580915174,03/01/2024,4550,01/05/24,17,0, , ,*
800004,10200030 ALLING CT,1580915174,12/01/2023,4533,10/06/23,22,0, , ,*
800004,10200030 ALLING CT,1580915174,09/01/2023,4511,07/07/23,33,0, , ,*
800004,10200030 ALLING CT,1580915174,06/01/2023,4478,04/04/23,19,0, , ,*
800004,10200030 ALLING CT,1580915174,03/01/2023,4459,01/09/23,24,0, , ,*
800004,10200030 ALLING CT,1580915174,12/01/2022,4435,10/06/22,25,0, , ,*
800004,10200030 ALLING CT,1580915174,09/01/2022,4410,07/07/22,23,0, , ,*
800004,10200030 ALLING CT,1580915174,06/01/2022,4387,04/05/22,19,0, , ,*
800004,10200030 ALLING CT,1580915174,03/01/2022,4368,01/06/22,23,0, , ,*
800004,10200030 ALLING CT,1580915174,12/01/2021,4345,10/07/21,23,0, , ,*
800004,10200030 ALLING CT,1580915174,09/01/2021,4322,07/06/21,24,0, , ,*
800004,10200030 ALLING CT,1580915174,06/01/2021,4298,04/05/21,24,0, , ,*
800004,10200030 ALLING CT,1580915174,03/01/2021,4274,01/05/21,39,0, , ,*
800004,10200030 ALLING CT,1580915174,12/01/2020,4235,10/05/20,57,0, , ,*
800004,10200030 ALLING CT,1580915174,09/01/2020,4178,07/02/20,0,0, , ,*
800004,10200030 ALLING CT,1580915174,06/01/2020,4110,04/02/20,0,0, , ,*
800005,10200037 ALLING CT,1486621848,03/01/2025,3744,01/10/25,36,0, , ,*
800005,10200037 ALLING CT,1486621848,12/01/2024,3708,10/04/24,55,0, , ,*
800005,10200037 ALLING CT,1486621848,09/01/2024,3653,07/09/24,19,0, , ,*
800005,10200037 ALLING CT,1486621848,06/01/2024,3634,04/02/24,4,0, , ,*
800005,10200037 ALLING CT,1486621848,03/01/2024,3630,01/05/24,7,0, , ,*
800005,10200037 ALLING CT,1486621848,12/01/2023,3623,10/06/23,12,0, , ,*
800005,10200037 ALLING CT,1486621848,09/01/2023,3611,07/07/23,29,0, , ,*
800005,10200037 ALLING CT,1486621848,06/01/2023,3582,04/04/23,5,0, , ,*
800005,10200037 ALLING CT,1486621848,03/01/2023,3577,01/09/23,5,0, , ,*
800005,10200037 ALLING CT,1486621848,12/01/2022,3572,10/06/22,7,0, , ,*
800005,10200037 ALLING CT,1486621848,09/01/2022,3565,07/07/22,26,0, , ,*
800005,10200037 ALLING CT,1486621848,06/01/2022,3539,04/05/22,20,0, , ,*
800005,10200037 ALLING CT,1486621848,03/01/2022,3519,01/06/22,30,0, , ,*
800005,10200037 ALLING CT,1486621848,12/01/2021,3489,10/07/21,72,0, , ,*
800005,10200037 ALLING CT,1486621848,09/01/2021,3417,07/06/21,57,0, , ,*
800005,10200037 ALLING CT,1486621848,06/01/2021,3360,04/05/21,31,0, , ,*
800005,10200037 ALLING CT,1486621848,03/01/2021,3329,01/05/21,30,0, , ,*
800005,10200037 ALLING CT,1486621848,12/01/2020,3299,10/05/20,76,0, , ,*
800005,10200037 ALLING CT,1486621848,09/01/2020,3223,07/02/20,0,0, , ,*
800005,10200037 ALLING CT,1486621848,06/01/2020,3190,04/02/20,0,0, , ,*
800006,10200040 ALLING CT,1486602272,03/01/2025,2448,01/10/25,26,0, , ,*
800006,10200040 ALLING CT,1486602272,12/01/2024,2422,10/04/24,27,0, , ,*
800006,10200040 ALLING CT,1486602272,09/01/2024,2395,07/09/24,28,0, , ,*
800006,10200040 ALLING CT,1486602272,06/01/2024,2367,04/02/24,16,0, , ,*
800006,10200040 ALLING CT,1486602272,03/01/2024,2351,01/05/24,17,0, , ,*
800006,10200040 ALLING CT,1486602272,12/01/2023,2334,10/06/23,23,0, , ,*
800006,10200040 ALLING CT,1486602272,09/01/2023,2311,07/07/23,23,0, , ,*
800006,10200040 ALLING CT,1486602272,06/01/2023,2288,04/04/23,15,0, , ,*
800006,10200040 ALLING CT,1486602272,03/01/2023,2273,01/09/23,17,0, , ,*
800006,10200040 ALLING CT,1486602272,12/01/2022,2256,10/06/22,26,0, , ,*
800006,10200040 ALLING CT,1486602272,09/01/2022,2230,07/07/22,22,0, , ,*
800006,10200040 ALLING CT,1486602272,06/01/2022,2208,04/05/22,15,0, , ,*
800006,10200040 ALLING CT,1486602272,03/01/2022,2193,01/06/22,19,0, , ,*
800006,10200040 ALLING CT,1486602272,12/01/2021,2174,10/07/21,22,0, , ,*
800006,10200040 ALLING CT,1486602272,09/01/2021,2152,07/06/21,24,0, , ,*
800006,10200040 ALLING CT,1486602272,06/01/2021,2128,04/05/21,17,0, , ,*
800006,10200040 ALLING CT,1486602272,03/01/2021,2111,01/05/21,21,0, , ,*
800006,10200040 ALLING CT,1486602272,12/01/2020,2090,10/05/20,30,0, , ,*
800006,10200040 ALLING CT,1486602272,09/01/2020,2060,07/02/20,0,0, , ,*
800006,10200040 ALLING CT,1486602272,06/01/2020,2035,04/02/20,0,0, , ,*
800007,10200050 ALLING CT,1486620130,03/01/2025,4181,01/10/25,33,0, , ,*
800007,10200050 ALLING CT,1486620130,12/01/2024,4148,10/04/24,22,0, , ,*
800007,10200050 ALLING CT,1486620130,09/01/2024,4126,07/09/24,20,0, , ,*
800007,10200050 ALLING CT,1486620130,06/01/2024,4106,04/02/24,19,0, , ,*
800007,10200050 ALLING CT,1486620130,03/01/2024,4087,01/05/24,21,0, , ,*
800007,10200050 ALLING CT,1486620130,12/01/2023,4066,10/06/23,19,0, , ,*
800007,10200050 ALLING CT,1486620130,09/01/2023,4047,07/07/23,20,0, , ,*
800007,10200050 ALLING CT,1486620130,06/01/2023,4027,04/04/23,18,0, , ,*
800007,10200050 ALLING CT,1486620130,03/01/2023,4009,01/09/23,20,0, , ,*
800007,10200050 ALLING CT,1486620130,12/01/2022,3989,10/06/22,24,0, , ,*
800007,10200050 ALLING CT,1486620130,09/01/2022,3965,07/07/22,28,0, , ,*
800007,10200050 ALLING CT,1486620130,06/01/2022,3937,04/05/22,23,0, , ,*
800007,10200050 ALLING CT,1486620130,03/01/2022,3914,01/06/22,24,0, , ,*
800007,10200050 ALLING CT,1486620130,12/01/2021,3890,10/07/21,22,0, , ,*
800007,10200050 ALLING CT,1486620130,09/01/2021,3868,07/06/21,28,0, , ,*
800007,10200050 ALLING CT,1486620130,06/01/2021,3840,04/05/21,22,0, , ,*
800007,10200050 ALLING CT,1486620130,03/01/2021,3818,01/05/21,26,0, , ,*
800007,10200050 ALLING CT,1486620130,12/01/2020,3792,10/05/20,28,0, , ,*
800007,10200050 ALLING CT,1486620130,09/01/2020,3764,07/02/20,0,0, , ,*
800007,10200050 ALLING CT,1486620130,06/01/2020,3725,04/02/20,0,0, , ,*
800008,10200055 ALLING CT,1486624792,03/01/2025,1415,01/10/25,16,0, , ,*
800008,10200055 ALLING CT,1486624792,12/01/2024,1399,10/04/24,15,0, , ,*
800008,10200055 ALLING CT,1486624792,09/01/2024,1384,07/09/24,14,0, , ,*
800008,10200055 ALLING CT,1486624792,06/01/2024,1370,04/02/24,13,0, , ,*
800008,10200055 ALLING CT,1486624792,03/01/2024,1357,01/05/24,12,0, , ,*
800008,10200055 ALLING CT,1486624792,12/01/2023,1345,10/06/23,12,0, , ,*
800008,10200055 ALLING CT,1486624792,09/01/2023,1333,07/07/23,11,0, , ,*
800008,10200055 ALLING CT,1486624792,06/01/2023,1322,04/04/23,12,0, , ,*
800008,10200055 ALLING CT,1486624792,03/01/2023,1310,01/09/23,12,0, , ,*
800008,10200055 ALLING CT,1486624792,12/01/2022,1298,10/06/22,13,0, , ,*
800008,10200055 ALLING CT,1486624792,09/01/2022,1285,07/07/22,12,0, , ,*
800008,10200055 ALLING CT,1486624792,06/01/2022,1273,04/05/22,12,0, , ,*
800008,10200055 ALLING CT,1486624792,03/01/2022,1261,01/06/22,13,0, , ,*
800008,10200055 ALLING CT,1486624792,12/01/2021,1248,10/07/21,14,0, , ,*
800008,10200055 ALLING CT,1486624792,09/01/2021,1234,07/06/21,18,0, , ,*
800008,10200055 ALLING CT,1486624792,06/01/2021,1216,04/05/21,13,0, , ,*
800008,10200055 ALLING CT,1486624792,03/01/2021,1203,01/05/21,13,0, , ,*
800008,10200055 ALLING CT,1486624792,12/01/2020,1190,10/05/20,13,0, , ,*
800008,10200055 ALLING CT,1486624792,09/01/2020,1177,07/02/20,0,0, , ,*
800008,10200055 ALLING CT,1486624792,06/01/2020,1162,04/02/20,0,0, , ,*
800009,10200058 ALLING CT,1486602802,03/01/2025,3066,01/10/25,19,0, , ,*
800009,10200058 ALLING CT,1486602802,12/01/2024,3047,10/04/24,18,0, , ,*
800009,10200058 ALLING CT,1486602802,09/01/2024,3029,07/09/24,17,0, , ,*
800009,10200058 ALLING CT,1486602802,06/01/2024,3012,04/02/24,18,0, , ,*
800009,10200058 ALLING CT,1486602802,03/01/2024,2994,01/05/24,17,0, , ,*
800009,10200058 ALLING CT,1486602802,12/01/2023,2977,10/06/23,18,0, , ,*
800009,10200058 ALLING CT,1486602802,09/01/2023,2959,07/07/23,18,0, , ,*
800009,10200058 ALLING CT,1486602802,06/01/2023,2941,04/04/23,19,0, , ,*
800009,10200058 ALLING CT,1486602802,03/01/2023,2922,01/09/23,20,0, , ,*
800009,10200058 ALLING CT,1486602802,12/01/2022,2902,10/06/22,19,0, , ,*
800009,10200058 ALLING CT,1486602802,09/01/2022,2883,07/07/22,19,0, , ,*
800009,10200058 ALLING CT,1486602802,06/01/2022,2864,04/05/22,20,0, , ,*
800009,10200058 ALLING CT,1486602802,03/01/2022,2844,01/06/22,22,0, , ,*
800009,10200058 ALLING CT,1486602802,12/01/2021,2822,10/07/21,19,0, , ,*
800009,10200058 ALLING CT,1486602802,09/01/2021,2803,07/06/21,23,0, , ,*
800009,10200058 ALLING CT,1486602802,06/01/2021,2780,04/05/21,19,0, , ,*
800009,10200058 ALLING CT,1486602802,03/01/2021,2761,01/05/21,23,0, , ,*
800009,10200058 ALLING CT,1486602802,12/01/2020,2738,10/05/20,23,0, , ,*
800009,10200058 ALLING CT,1486602802,09/01/2020,2715,07/02/20,0,0, , ,*
800009,10200058 ALLING CT,1486602802,06/01/2020,2692,04/02/20,0,0, , ,*
800010,10200059 ALLING CT,1486601444,03/01/2025,2097,01/10/25,23,0, , ,*
800010,10200059 ALLING CT,1486601444,12/01/2024,2074,10/04/24,18,0, , ,*
800010,10200059 ALLING CT,1486601444,09/01/2024,2056,07/09/24,24,0, , ,*
800010,10200059 ALLING CT,1486601444,06/01/2024,2032,04/02/24,16,0, , ,*
800010,10200059 ALLING CT,1486601444,03/01/2024,2016,01/05/24,16,0, , ,*
800010,10200059 ALLING CT,1486601444,12/01/2023,2000,10/06/23,19,0, , ,*
800010,10200059 ALLING CT,1486601444,09/01/2023,1981,07/07/23,18,0, , ,*
800010,10200059 ALLING CT,1486601444,06/01/2023,1963,04/04/23,13,0, , ,*
800010,10200059 ALLING CT,1486601444,03/01/2023,1950,01/09/23,16,0, , ,*
800010,10200059 ALLING CT,1486601444,12/01/2022,1934,10/06/22,17,0, , ,*
800010,10200059 ALLING CT,1486601444,09/01/2022,1917,07/07/22,19,0, , ,*
800010,10200059 ALLING CT,1486601444,06/01/2022,1898,04/05/22,24,0, , ,*
800010,10200059 ALLING CT,1486601444,03/01/2022,1874,01/06/22,20,0, , ,*
800010,10200059 ALLING CT,1486601444,12/01/2021,1854,10/07/21,19,0, , ,*
800010,10200059 ALLING CT,1486601444,09/01/2021,1835,07/06/21,24,0, , ,*
800010,10200059 ALLING CT,1486601444,06/01/2021,1811,04/05/21,19,0, , ,*
800010,10200059 ALLING CT,1486601444,03/01/2021,1792,01/05/21,20,0, , ,*
800010,10200059 ALLING CT,1486601444,12/01/2020,1772,10/05/20,22,0, , ,*
800010,10200059 ALLING CT,1486601444,09/01/2020,1750,07/02/20,0,0, , ,*
800010,10200059 ALLING CT,1486601444,06/01/2020,1729,04/02/20,0,0, , ,*
800011,10200068 ALLING CT,1486602278,03/01/2025,587,01/10/25,24,0, , ,*
800011,10200068 ALLING CT,1486602278,12/01/2024,563,10/04/24,19,0, , ,*
800011,10200068 ALLING CT,1486602278,09/01/2024,544,07/09/24,22,0, , ,*
800011,10200068 ALLING CT,1486602278,06/01/2024,522,04/02/24,21,0, , ,*
800011,10200068 ALLING CT,1486602278,03/01/2024,501,01/05/24,21,0, , ,*
800011,10200068 ALLING CT,1486602278,12/01/2023,480,10/06/23,21,0, , ,*
800011,10200068 ALLING CT,1486602278,09/01/2023,459,07/07/23,22,0, , ,*
800011,10200068 ALLING CT,1486602278,06/01/2023,437,04/04/23,23,0, , ,*
800011,10200068 ALLING CT,1486602278,03/01/2023,414,01/09/23,22,0, , ,*
800011,10200068 ALLING CT,1486602278,12/01/2022,392,10/06/22,20,0, , ,*
800011,10200068 ALLING CT,1486602278,09/01/2022,372,07/07/22,22,0, , ,*
800011,10200068 ALLING CT,1486602278,06/01/2022,350,04/05/22,20,0, , ,*
800011,10200068 ALLING CT,1486602278,03/01/2022,330,01/06/22,21,0, , ,*
800011,10200068 ALLING CT,1486602278,12/01/2021,309,10/07/21,18,0, , ,*
800011,10200068 ALLING CT,1486602278,09/01/2021,291,07/06/21,24,0, , ,*
800011,10200068 ALLING CT,1486602278,06/01/2021,267,04/05/21,21,0, , ,*
800011,10200068 ALLING CT,1486602278,03/01/2021,246,01/05/21,23,0, , ,*
800011,10200068 ALLING CT,1486602278,12/01/2020,223,10/05/20,24,0, , ,*
800011,10200068 ALLING CT,1486602278,09/01/2020,199,07/02/20,0,0, , ,*
800011,10200068 ALLING CT,1486602278,06/01/2020,178,04/02/20,0,0, , ,*
800012,10200069 ALLING CT,1486617492,03/01/2025,2948,01/10/25,21,0, , ,*
800012,10200069 ALLING CT,1486617492,12/01/2024,2927,10/04/24,38,0, , ,*
800012,10200069 ALLING CT,1486617492,09/01/2024,2889,07/09/24,44,0, , ,*
800012,10200069 ALLING CT,1486617492,06/01/2024,2845,04/02/24,20,0, , ,*
800012,10200069 ALLING CT,1486617492,03/01/2024,2825,01/05/24,22,0, , ,*
800012,10200069 ALLING CT,1486617492,12/01/2023,2803,10/06/23,51,0, , ,*
800012,10200069 ALLING CT,1486617492,09/01/2023,2752,07/07/23,59,0, , ,*
800012,10200069 ALLING CT,1486617492,06/01/2023,2693,04/04/23,20,0, , ,*
800012,10200069 ALLING CT,1486617492,03/01/2023,2673,01/09/23,21,0, , ,*
800012,10200069 ALLING CT,1486617492,12/01/2022,2652,10/06/22,64,0, , ,*
800012,10200069 ALLING CT,1486617492,09/01/2022,2588,07/07/22,34,0, , ,*
800012,10200069 ALLING CT,1486617492,06/01/2022,2554,04/05/22,21,0, , ,*
800012,10200069 ALLING CT,1486617492,03/01/2022,2533,01/06/22,19,0, , ,*
800012,10200069 ALLING CT,1486617492,12/01/2021,2514,10/07/21,38,0, , ,*
800012,10200069 ALLING CT,1486617492,09/01/2021,2476,07/06/21,52,0, , ,*
800012,10200069 ALLING CT,1486617492,06/01/2021,2424,04/05/21,23,0, , ,*
800012,10200069 ALLING CT,1486617492,03/01/2021,2401,01/05/21,28,0, , ,*
800012,10200069 ALLING CT,1486617492,12/01/2020,2373,10/05/20,79,0, , ,*
800012,10200069 ALLING CT,1486617492,09/01/2020,2294,07/02/20,0,0, , ,*
800012,10200069 ALLING CT,1486617492,06/01/2020,2251,04/02/20,0,0, , ,*
800013,10200081 ALLING CT,1486622772,03/01/2025,2025,01/10/25,5,0, , ,*
800013,10200081 ALLING CT,1486622772,12/01/2024,2020,10/04/24,6,0, , ,*
800013,10200081 ALLING CT,1486622772,09/01/2024,2014,07/09/24,7,0, , ,*
800013,10200081 ALLING CT,1486622772,06/01/2024,2007,04/02/24,12,0, , ,*
800013,10200081 ALLING CT,1486622772,03/01/2024,1995,01/05/24,8,0, , ,*
800013,10200081 ALLING CT,1486622772,12/01/2023,1987,10/06/23,6,0, , ,*
800013,10200081 ALLING CT,1486622772,09/01/2023,1981,07/07/23,6,0, , ,*
800013,10200081 ALLING CT,1486622772,06/01/2023,1975,04/04/23,7,0, , ,*
800013,10200081 ALLING CT,1486622772,03/01/2023,1968,01/09/23,7,0, , ,*
800013,10200081 ALLING CT,1486622772,12/01/2022,1961,10/06/22,6,0, , ,*
800013,10200081 ALLING CT,1486622772,09/01/2022,1955,07/07/22,8,0, , ,*
800013,10200081 ALLING CT,1486622772,06/01/2022,1947,04/05/22,11,0, , ,*
800013,10200081 ALLING CT,1486622772,03/01/2022,1936,01/06/22,7,0, , ,*
800013,10200081 ALLING CT,1486622772,12/01/2021,1929,10/07/21,6,0, , ,*
800013,10200081 ALLING CT,1486622772,09/01/2021,1923,07/06/21,7,0, , ,*
800013,10200081 ALLING CT,1486622772,06/01/2021,1916,04/05/21,6,0, , ,*
800013,10200081 ALLING CT,1486622772,03/01/2021,1910,01/05/21,9,0, , ,*
800013,10200081 ALLING CT,1486622772,12/01/2020,1901,10/05/20,6,0, , ,*
800013,10200081 ALLING CT,1486622772,09/01/2020,1895,07/02/20,0,0, , ,*
800013,10200081 ALLING CT,1486622772,06/01/2020,1887,04/02/20,0,0, , ,*
800014,10200082 ALLING CT,1486603414,03/01/2025,4297,01/10/25,18,0, , ,*
800014,10200082 ALLING CT,1486603414,12/01/2024,4279,10/04/24,17,0, , ,*
800014,10200082 ALLING CT,1486603414,09/01/2024,4262,07/09/24,17,0, , ,*
800014,10200082 ALLING CT,1486603414,06/01/2024,4245,04/02/24,13,0, , ,*
800014,10200082 ALLING CT,1486603414,03/01/2024,4232,01/05/24,13,0, , ,*
800014,10200082 ALLING CT,1486603414,12/01/2023,4219,10/06/23,18,0, , ,*
800014,10200082 ALLING CT,1486603414,09/01/2023,4201,07/07/23,28,0, , ,*
800014,10200082 ALLING CT,1486603414,06/01/2023,4173,04/04/23,12,0, , ,*
800014,10200082 ALLING CT,1486603414,03/01/2023,4161,01/09/23,12,0, , ,*
800014,10200082 ALLING CT,1486603414,12/01/2022,4149,10/06/22,20,0, , ,*
800014,10200082 ALLING CT,1486603414,09/01/2022,4129,07/07/22,16,0, , ,*
800014,10200082 ALLING CT,1486603414,06/01/2022,4113,04/05/22,12,0, , ,*
800014,10200082 ALLING CT,1486603414,03/01/2022,4101,01/06/22,13,0, , ,*
800014,10200082 ALLING CT,1486603414,12/01/2021,4088,10/07/21,19,0, , ,*
800014,10200082 ALLING CT,1486603414,09/01/2021,4069,07/06/21,22,0, , ,*
800014,10200082 ALLING CT,1486603414,06/01/2021,4047,04/05/21,12,0, , ,*
800014,10200082 ALLING CT,1486603414,03/01/2021,4035,01/05/21,14,0, , ,*
800014,10200082 ALLING CT,1486603414,12/01/2020,4021,10/05/20,41,0, , ,*
