Hookup,BillingDate,Reading,Type,ReadDate,Ref,AddedUse,AddUseHow,*,*
800003,20160301,1333.00,R,160105, ,.00,0,*
800003,20160601,1350.00,R,160404, ,.00,0,*
800003,20160901,1373.00,R,160705, ,.00,0,*
800003,20161201,1395.00,R,161011, ,.00,0,*
800003,20170301,1413.00,R,170105, ,.00,0,*
800003,20170601,1432.00,R,170406, ,.00,0,*
800003,20170901,1451.00,R,170707, ,.00,0,*
800003,20171201,1465.00,R,171005, ,.00,0,*
800003,20180301,1483.00,R,180105, ,.00,0,*
800003,20180601,1500.00,R,180403, ,.00,0,*
800003,20180901,1518.00,R,180703, ,.00,0,*
800003,20181201,1533.00,R,181002, ,.00,0,*
800003,20190301,1550.00,R,190103, ,.00,0,*
800003,20190601,1567.00,R,190404, ,.00,0,*
800003,20190901,1583.00,R,190702, ,.00,0,*
800003,20191201,1597.00,R,191003, ,.00,0,*
800003,20200301,1613.00,R,200103, ,.00,0,*
800003,20200601,1631.00,R,200402, ,.00,0,*
800003,20200901,1650.00,R,200702, ,.00,0,*
800003,20201201,1668.00,R,201005, ,.00,0,*
800003,20210301,1684.00,R,210105, ,.00,0,*
800003,20210601,1699.00,R,210405, ,.00,0,*
800003,20210901,1713.00,R,210706, ,.00,0,*
800003,20211201,1726.00,R,211007, ,.00,0,*
800003,20220301,1742.00,R,220106, ,.00,0,*
800003,20220601,1757.00,R,220405, ,.00,0,*
800003,20220901,1773.00,R,220707, ,.00,0,*
800003,20221201,1785.00,R,221006, ,.00,0,*
800003,20230301,1794.00,R,230109, ,.00,0,*
800003,20230601,1804.00,R,230404, ,.00,0,*
800003,20230901,1814.00,R,230707, ,.00,0,*
800003,20231201,1824.00,R,231006, ,.00,0,*
800003,20240301,1832.00,R,240105, ,.00,0,*
800003,20240601,1839.00,R,240402, ,.00,0,*
800003,20240901,1849.00,R,240709, ,.00,0,*
800003,20241201,1859.00,R,241004, ,.00,0,*
800003,20250301,1869.00,R,250110, ,.00,0,*
800004, ,4569.00,R,240402, ,.00,0,*
800004,20090301,1946.00,R,090301, ,.00,0,*
800004,20090601,1969.00,R,090601, ,.00,0,*
800004,20090901,2027.00,R,090901, ,.00,0,*
800004,20091201,2055.00,R,091201, ,.00,0,*
800004,20100301,2089.00,R,100301, ,.00,0,*
800004,20100601,3522.00,R,170406, ,.00,0,*
800004,20100901,2208.00,R,100901,REREAD,.00,0,*
800004,20101201,2263.00,R,101201, ,.00,0,*
800004,20110301,2297.00,R,110301,ESTIMATE,.00,0,*
800004,20110601,2326.00,R,110328, ,.00,0,*
800004,20110901,2393.00,R,110706, ,.00,0,*
800004,20111201,2430.00,R,110929, ,.00,0,*
800004,20120301,2473.00,R,120111, ,.00,0,*
800004,20120601,2505.00,R,120423, ,.00,0,*
800004,20120901,2571.00,R,120716, ,.00,0,*
800004,20121201,2618.00,R,121011, ,.00,0,*
800004,20130301,2653.00,R,130114, ,.00,0,*
800004,20130601,2690.00,R,130415, ,.00,0,*
800004,20130901,2766.00,R,130715, ,.00,0,*
800004,20131201,2822.00,R,131008, ,.00,0,*
800004,20140301,2856.00,R,140123, ,.00,0,*
800004,20140601,2897.00,R,140410, ,.00,0,*
800004,20140901,2974.00,R,140715, ,.00,0,*
800004,20141201,3036.00,R,141009, ,.00,0,*
800004,20150301,3078.00,R,150106, ,.00,0,*
800004,20150601,3114.00,R,150402, ,.00,0,*
800004,20150901,3195.00,R,150707, ,.00,0,*
800004,20151201,3275.00,R,151005, ,.00,0,*
800004,20160301,3310.00,R,160105, ,.00,0,*
800004,20160601,3338.00,R,160404, ,.00,0,*
800004,20160901,3400.00,R,160705, ,.00,0,*
800004,20161201,3456.00,R,161011, ,.00,0,*
800004,20170301,3489.00,R,170105, ,.00,0,*
800004,20170601,3522.00,R,170406, ,.00,0,*
800004,20170901,3600.00,R,170707, ,.00,0,*
800004,20171201,3660.00,R,171005, ,.00,0,*
800004,20180301,3690.00,R,180105, ,.00,0,*
800004,20180601,3724.00,R,180403, ,.00,0,*
800004,20180901,3873.00,R,180703, ,.00,0,*
800004,20181201,3918.00,R,181002, ,.00,0,*
800004,20190301,3953.00,R,190103, ,.00,0,*
800004,20190601,3988.00,R,190404, ,.00,0,*
800004,20190901,4013.00,R,190702, ,.00,0,*
800004,20191201,4043.00,R,191003, ,.00,0,*
800004,20200301,4073.00,R,200103, ,.00,0,*
800004,20200601,4110.00,R,200402, ,.00,0,*
800004,20200901,4178.00,R,200702, ,.00,0,*
800004,20201201,4235.00,R,201005, ,.00,0,*
800004,20210301,4274.00,R,210105, ,.00,0,*
800004,20210601,4298.00,R,210405, ,.00,0,*
800004,20210901,4322.00,R,210706, ,.00,0,*
800004,20211201,4345.00,R,211007, ,.00,0,*
800004,20220301,4368.00,R,220106, ,.00,0,*
800004,20220601,4387.00,R,220405, ,.00,0,*
800004,20220901,4410.00,R,220707, ,.00,0,*
800004,20221201,4435.00,R,221006, ,.00,0,*
800004,20230301,4459.00,R,230109, ,.00,0,*
800004,20230601,4478.00,R,230404, ,.00,0,*
800004,20230901,4511.00,R,230707, ,.00,0,*
800004,20231201,4533.00,R,231006, ,.00,0,*
800004,20240301,4550.00,R,240105, ,.00,0,*
800004,20240601,4569.00,R,240402, ,.00,0,*
800004,20240901,4592.00,R,240709, ,.00,0,*
800004,20241201,4610.00,R,241004, ,.00,0,*
800004,20250301,4630.00,R,250110,ESTIMATE,.00,0,*
800005, ,3634.00,R,240402, ,.00,0,*
800005,20090301,1562.00,R,090301, ,.00,0,*
800005,20090601,1575.00,R,090601, ,.00,0,*
800005,20090901,1602.00,R,090901, ,.00,0,*
800005,20091201,1630.00,R,091201, ,.00,0,*
800005,20100301,1645.00,R,100301, ,.00,0,*
800005,20100601,2841.00,R,170406, ,.00,0,*
800005,20100901,1695.00,R,100901, ,.00,0,*
800005,20101201,1795.00,R,101201, ,.00,0,*
800005,20110301,1810.00,R,110301,ESTIMATE,.00,0,*
800005,20110601,1855.00,R,110328, ,.00,0,*
800005,20110901,1891.00,R,110706, ,.00,0,*
800005,20111201,1951.00,R,110929, ,.00,0,*
800005,20120301,2007.00,R,120111, ,.00,0,*
800005,20120601,2039.00,R,120423, ,.00,0,*
800005,20120901,2069.00,R,120716, ,.00,0,*
800005,20121201,2134.00,R,121011, ,.00,0,*
800005,20130301,2157.00,R,130114, ,.00,0,*
800005,20130601,2172.00,R,130415, ,.00,0,*
800005,20130901,2188.00,R,130715, ,.00,0,*
800005,20131201,2238.00,R,131008, ,.00,0,*
800005,20140301,2277.00,R,140123, ,.00,0,*
800005,20140601,2298.00,R,140410, ,.00,0,*
800005,20140901,2336.00,R,140715, ,.00,0,*
800005,20141201,2414.00,R,141009, ,.00,0,*
800005,20150301,2453.00,R,150106, ,.00,0,*
800005,20150601,2484.00,R,150402, ,.00,0,*
800005,20150901,2505.00,R,150707, ,.00,0,*
800005,20151201,2560.00,R,151005, ,.00,0,*
800005,20160301,2601.00,R,160105, ,.00,0,*
800005,20160601,2621.00,R,160404, ,.00,0,*
800005,20160901,2703.00,R,160705, ,.00,0,*
800005,20161201,2786.00,R,161011, ,.00,0,*
800005,20170301,2832.00,R,170105, ,.00,0,*
800005,20170601,2841.00,R,170406, ,.00,0,*
800005,20170901,2850.00,R,170707, ,.00,0,*
800005,20171201,2901.00,R,171005, ,.00,0,*
800005,20180301,2933.00,R,180105, ,.00,0,*
800005,20180601,2946.00,R,180403, ,.00,0,*
800005,20180901,2960.00,R,180703, ,.00,0,*
800005,20181201,2996.00,R,181002, ,.00,0,*
800005,20190301,3029.00,R,190103, ,.00,0,*
800005,20190601,3047.00,R,190404, ,.00,0,*
800005,20190901,3066.00,R,190702, ,.00,0,*
800005,20191201,3139.00,R,191003, ,.00,0,*
800005,20200301,3168.00,R,200103, ,.00,0,*
800005,20200601,3190.00,R,200402, ,.00,0,*
800005,20200901,3223.00,R,200702, ,.00,0,*
800005,20201201,3299.00,R,201005, ,.00,0,*
800005,20210301,3329.00,R,210105, ,.00,0,*
800005,20210601,3360.00,R,210405, ,.00,0,*
800005,20210901,3417.00,R,210706, ,.00,0,*
800005,20211201,3489.00,R,211007, ,.00,0,*
800005,20220301,3519.00,R,220106, ,.00,0,*
800005,20220601,3539.00,R,220405, ,.00,0,*
800005,20220901,3565.00,R,220707, ,.00,0,*
800005,20221201,3572.00,R,221006, ,.00,0,*
800005,20230301,3577.00,R,230109, ,.00,0,*
800005,20230601,3582.00,R,230404, ,.00,0,*
800005,20230901,3611.00,R,230707, ,.00,0,*
800005,20231201,3623.00,R,231006, ,.00,0,*
800005,20240301,3630.00,R,240105, ,.00,0,*
800005,20240601,3634.00,R,240402, ,.00,0,*
800005,20240901,3653.00,R,240709, ,.00,0,*
800005,20241201,3708.00,R,241004, ,.00,0,*
800005,20250301,3744.00,R,250110, ,.00,0,*
800006, ,2367.00,R,240402, ,.00,0,*
800006,20090301,1081.00,R,090301, ,.00,0,*
800006,20090601,1099.00,R,090601, ,.00,0,*
800006,20090901,1120.00,R,090901, ,.00,0,*
800006,20091201,1150.00,R,091201, ,.00,0,*
800006,20100301,1172.00,R,100301, ,.00,0,*
800006,20100601,1790.00,R,170406, ,.00,0,*
800006,20100901,1215.00,R,100901, ,.00,0,*
800006,20101201,1240.00,R,101201, ,.00,0,*
800006,20110301,1261.00,R,110124,Meter ID override ------ Expected 472279,.00,0,*
800006,20110601,1276.00,R,110328, ,.00,0,*
800006,20110901,1300.00,R,110706, ,.00,0,*
800006,20111201,1321.00,R,110929, ,.00,0,*
800006,20120301,1343.00,R,120111, ,.00,0,*
800006,20120601,1364.00,R,120423, ,.00,0,*
800006,20120901,1394.00,R,120716, ,.00,0,*
800006,20121201,1423.00,R,121011, ,.00,0,*
800006,20130301,1444.00,R,130114, ,.00,0,*
800006,20130601,1464.00,R,130415, ,.00,0,*
800006,20130901,1501.00,R,130715, ,.00,0,*
800006,20131201,1533.00,R,131008, ,.00,0,*
800006,20140301,1553.00,R,140123, ,.00,0,*
800006,20140601,1570.00,R,140410, ,.00,0,*
800006,20140901,1591.00,R,140715, ,.00,0,*
800006,20141201,1614.00,R,141009, ,.00,0,*
800006,20150301,1632.00,R,150106, ,.00,0,*
800006,20150601,1647.00,R,150402, ,.00,0,*
800006,20150901,1670.00,R,150707, ,.00,0,*
800006,20151201,1693.00,R,151005, ,.00,0,*
800006,20160301,1709.00,R,160105, ,.00,0,*
800006,20160601,1720.00,R,160404, ,.00,0,*
800006,20160901,1740.00,R,160705, ,.00,0,*
800006,20161201,1757.00,R,161011, ,.00,0,*
800006,20170301,1771.00,R,170105, ,.00,0,*
800006,20170601,1790.00,R,170406, ,.00,0,*
800006,20170901,1810.00,R,170707, ,.00,0,*
800006,20171201,1833.00,R,171005, ,.00,0,*
800006,20180301,1852.00,R,180105, ,.00,0,*
800006,20180601,1870.00,R,180403, ,.00,0,*
800006,20180901,1894.00,R,180703, ,.00,0,*
800006,20181201,1915.00,R,181002, ,.00,0,*
800006,20190301,1936.00,R,190103, ,.00,0,*
800006,20190601,1952.00,R,190404, ,.00,0,*
800006,20190901,1973.00,R,190702, ,.00,0,*
800006,20191201,1999.00,R,191003, ,.00,0,*
800006,20200301,2017.00,R,200103, ,.00,0,*
800006,20200601,2035.00,R,200402, ,.00,0,*
800006,20200901,2060.00,R,200702, ,.00,0,*
800006,20201201,2090.00,R,201005, ,.00,0,*
800006,20210301,2111.00,R,210105, ,.00,0,*
800006,20210601,2128.00,R,210405, ,.00,0,*
800006,20210901,2152.00,R,210706, ,.00,0,*
800006,20211201,2174.00,R,211007, ,.00,0,*
800006,20220301,2193.00,R,220106, ,.00,0,*
800006,20220601,2208.00,R,220405, ,.00,0,*
800006,20220901,2230.00,R,220707, ,.00,0,*
800006,20221201,2256.00,R,221006, ,.00,0,*
800006,20230301,2273.00,R,230109, ,.00,0,*
800006,20230601,2288.00,R,230404, ,.00,0,*
800006,20230901,2311.00,R,230707, ,.00,0,*
800006,20231201,2334.00,R,231006, ,.00,0,*
800006,20240301,2351.00,R,240105, ,.00,0,*
800006,20240601,2367.00,R,240402, ,.00,0,*
800006,20240901,2395.00,R,240709, ,.00,0,*
800006,20241201,2422.00,R,241004, ,.00,0,*
800006,20250301,2448.00,R,250110, ,.00,0,*
800007, ,4106.00,R,240402, ,.00,0,*
800007,20090301,2304.00,R,090301, ,.00,0,*
800007,20090601,2320.00,R,090601, ,.00,0,*
800007,20090901,2352.00,R,090901, ,.00,0,*
800007,20091201,2385.00,R,091201, ,.00,0,*
800007,20100301,2412.00,R,100301, ,.00,0,*
800007,20100601,3419.00,R,170406, ,.00,0,*
800007,20100901,2468.00,R,100901, ,.00,0,*
800007,20101201,2501.00,R,101201, ,.00,0,*
800007,20110301,2533.00,R,110124, ,.00,0,*
800007,20110601,2555.00,R,110328, ,.00,0,*
800007,20110901,2601.00,R,110706, ,.00,0,*
800007,20111201,2632.00,R,110929, ,.00,0,*
800007,20120301,2665.00,R,120111, ,.00,0,*
800007,20120601,2697.00,R,120423, ,.00,0,*
800007,20120901,2730.00,R,120716, ,.00,0,*
800007,20121201,2763.00,R,121011, ,.00,0,*
800007,20130301,2808.00,R,130114, ,.00,0,*
800007,20130601,2895.00,R,130415, ,.00,0,*
800007,20130901,2937.00,R,130715, ,.00,0,*
800007,20131201,2967.00,R,131008, ,.00,0,*
800007,20140301,2995.00,R,140123, ,.00,0,*
800007,20140601,3025.00,R,140410, ,.00,0,*
800007,20140901,3066.00,R,140715, ,.00,0,*
800007,20141201,3096.00,R,141009, ,.00,0,*
800007,20150301,3129.00,R,150106, ,.00,0,*
800007,20150601,3159.00,R,150402, ,.00,0,*
800007,20150901,3195.00,R,150707, ,.00,0,*
800007,20151201,3226.00,R,151005, ,.00,0,*
800007,20160301,3256.00,R,160105, ,.00,0,*
800007,20160601,3283.00,R,160404, ,.00,0,*
800007,20160901,3316.00,R,160705, ,.00,0,*
800007,20161201,3360.00,R,161011, ,.00,0,*
800007,20170301,3390.00,R,170105, ,.00,0,*
800007,20170601,3419.00,R,170406, ,.00,0,*
800007,20170901,3448.00,R,170707, ,.00,0,*
800007,20171201,3474.00,R,171005, ,.00,0,*
800007,20180301,3500.00,R,180105, ,.00,0,*
800007,20180601,3526.00,R,180403, ,.00,0,*
800007,20180901,3558.00,R,180703, ,.00,0,*
800007,20181201,3582.00,R,181002, ,.00,0,*
800007,20190301,3600.00,R,190103, ,.00,0,*
800007,20190601,3622.00,R,190404, ,.00,0,*
800007,20190901,3651.00,R,190702, ,.00,0,*
800007,20191201,3678.00,R,191003, ,.00,0,*
800007,20200301,3702.00,R,200103, ,.00,0,*
800007,20200601,3725.00,R,200402, ,.00,0,*
800007,20200901,3764.00,R,200702, ,.00,0,*
800007,20201201,3792.00,R,201005, ,.00,0,*
800007,20210301,3818.00,R,210105, ,.00,0,*
800007,20210601,3840.00,R,210405, ,.00,0,*
800007,20210901,3868.00,R,210706, ,.00,0,*
800007,20211201,3890.00,R,211007, ,.00,0,*
800007,20220301,3914.00,R,220106, ,.00,0,*
800007,20220601,3937.00,R,220405, ,.00,0,*
800007,20220901,3965.00,R,220707, ,.00,0,*
800007,20221201,3989.00,R,221006, ,.00,0,*
800007,20230301,4009.00,R,230109, ,.00,0,*
800007,20230601,4027.00,R,230404, ,.00,0,*
800007,20230901,4047.00,R,230707, ,.00,0,*
800007,20231201,4066.00,R,231006, ,.00,0,*
800007,20240301,4087.00,R,240105, ,.00,0,*
800007,20240601,4106.00,R,240402, ,.00,0,*
800007,20240901,4126.00,R,240709, ,.00,0,*
800007,20241201,4148.00,R,241004, ,.00,0,*
800007,20250301,4181.00,R,250110, ,.00,0,*
800008, ,1370.00,R,240402, ,.00,0,*
800008,20090301,496.00,R,090301, ,.00,0,*
800008,20090601,507.00,R,090601, ,.00,0,*
800008,20090901,522.00,R,090901, ,.00,0,*
800008,20091201,539.00,R,091201, ,.00,0,*
800008,20100301,552.00,R,100301, ,.00,0,*
800008,20100601,956.00,R,170406, ,.00,0,*
800008,20100901,582.00,R,100901, ,.00,0,*
800008,20101201,596.00,R,101201, ,.00,0,*
800008,20110301,610.00,R,110124, ,.00,0,*
800008,20110601,620.00,R,110328, ,.00,0,*
800008,20110901,640.00,R,110706, ,.00,0,*
800008,20111201,658.00,R,110929, ,.00,0,*
800008,20120301,676.00,R,120111, ,.00,0,*
800008,20120601,692.00,R,120423, ,.00,0,*
800008,20120901,708.00,R,120716, ,.00,0,*
800008,20121201,724.00,R,121011, ,.00,0,*
800008,20130301,738.00,R,130114, ,.00,0,*
800008,20130601,752.00,R,130415, ,.00,0,*
800008,20130901,766.00,R,130715, ,.00,0,*
800008,20131201,779.00,R,131008, ,.00,0,*
800008,20140301,791.00,R,140123, ,.00,0,*
800008,20140601,804.00,R,140410, ,.00,0,*
800008,20140901,819.00,R,140715, ,.00,0,*
800008,20141201,832.00,R,141009, ,.00,0,*
800008,20150301,846.00,R,150106, ,.00,0,*
800008,20150601,858.00,R,150402, ,.00,0,*
800008,20150901,871.00,R,150707, ,.00,0,*
800008,20151201,884.00,R,151005, ,.00,0,*
800008,20160301,897.00,R,160105, ,.00,0,*
800008,20160601,908.00,R,160404, ,.00,0,*
800008,20160901,920.00,R,160705, ,.00,0,*
800008,20161201,932.00,R,161011, ,.00,0,*
800008,20170301,944.00,R,170105, ,.00,0,*
800008,20170601,956.00,R,170406, ,.00,0,*
