Hookup,Location,Meter,BillingDate,Reading,ReadDate,Consumption,AddedUse,AddUseHow,Reference,*,*
100093,88 LITCHFIELD RD,R,00/20/0000,68,00/00/00,68,0, , ,*
100094,84 MAPLE AVE, ,00/20/0000,49,00/00/00,49,0, , ,*
100095,15 SHEPARD RD, ,00/20/0000,24,00/00/00,24,0, , ,*
100096,31 SUNSET RIDGE,E,00/20/0000,42,00/00/00,42,0, , ,*
100098,44 MAPLE AVE, ,00/20/0000,87,00/00/00,87,0, , ,*
100099,16 HILLSIDE ST, ,00/20/0000,40,00/00/00,40,0, , ,*
100100,68 SUNSET RIDGE,E,00/20/0000,21,00/00/00,21,0, , ,*
100101,16 HIGHFIELD RD,D,00/20/0000,74,00/00/00,74,0, , ,*
100102,200 LITCHFIELD RD, ,00/20/0000,36,00/00/00,36,0, , ,*
100103,89 GREENWOODS RD EA,R,12/20/2010,41,00/00/00,41,0, , ,*
100104,17 EMERSON ST, ,02/20/2006,101,00/00/00,101,0, , ,*
100105,13 MAPLE AVE, ,00/20/0000,41,00/00/00,41,0, , ,*
100106,15 SUNSET HILL RD, ,00/20/0000,43,00/00/00,43,0, , ,*
100107,72 LAUREL WAY, ,00/20/0000,67,00/00/00,67,0, , ,*
100108,10 STATION PLACE,C,00/20/0000,66,00/00/00,66,0, , ,*
100109,9 LAUREL WAY, ,00/20/0000,84,00/00/00,84,0, , ,*
100110,14 SUNSET RIDGE RD,E,00/20/0000,14,00/00/00,14,0, , ,*
100111,3 GRANT ST, ,00/20/0000,44,00/00/00,44,0, , ,*
100112,20 BEACON LANE, ,00/20/0000,16,00/00/00,16,0, , ,*
100113,20 SUNSET HILL RD, ,00/20/0000,41,00/00/00,41,0, , ,*
100114,106 LAUREL WAY, ,00/20/0000,44,00/00/00,44,0, , ,*
100115,10 LAUREL LANE, ,00/20/0000,1,00/00/00,1,0, , ,*
100116,101 SHEPARD RD, ,06/20/2005,19,00/00/00,19,0, , ,*
100117,STOECKEL E B EST-MT + LTCHFL RD,S,00/20/0000,441,00/00/00,441,0, , ,*
100118,177 GREENWOODS RD W, ,00/20/0000,21,00/00/00,21,0, , ,*
100119,31 PETTIBONE LA,A,09/20/2010,22,00/00/00,22,0, , ,*
100120,145 GREENWOODS RD W, ,00/20/0000,12,00/00/00,12,0, , ,*
100121,25 BLACKBERRY ST,S,00/20/0000,102,00/00/00,102,0, , ,*
100122,6 GRANT ST, ,00/20/0000,62,00/00/00,62,0, , ,*
100123,165 LITCHFIELD RD, ,00/20/0000,241,00/00/00,241,0, , ,*
100124,20 EMERSON ST, ,06/20/2009,24,00/00/00,24,0, , ,*
100125,205 LITCHFIELD RD, ,00/20/0000,166,00/00/00,166,0, , ,*
100126,22 WEST SIDE RD + A,D,00/20/0000,18,00/00/00,18,0, , ,*
100127,63 LAUREL WAY, ,00/20/0000,0,00/00/00,0,0, , ,*
100128,107 LAUREL WAY, ,00/20/0000,34,00/00/00,34,0, , ,*
100129,61 LAUREL WAY, ,06/20/2005,26,00/00/00,26,0, , ,*
100130,53 OLD COLONY RD,R,00/20/0000,0,00/00/00,0,0, , ,*
100131,19 GRANT ST, ,00/20/0000,219,00/00/00,219,0, , ,*
100132,57 GREENWOODS RD EA,R,00/20/0000,20,00/00/00,20,0, , ,*
100133,9 MAPLE AVE, ,02/20/2005,70,00/00/00,70,0, , ,*
100134,48 NORTH ST, ,09/20/2022,73,00/00/00,73,0, , ,*
100135,30 NORTH ST, ,09/20/2007,107,00/00/00,107,0, , ,*
100136,13 BEACON LA, ,00/20/0000,0,00/00/00,0,0, , ,*
100137,57 BLACKBERRY ST,S,03/20/2005,20,00/00/00,20,0, , ,*
100138,56 GREENWOODS RD EAST,R,01/20/2005,94,00/00/00,94,0, , ,*
100140,45 MAPLE AVE, ,00/20/0000,12,00/00/00,12,0, , ,*
100142,75 GREENWOODS RD E - UNIT 1,R,10/20/2010,5,00/00/00,5,0, , ,*
100143,75 GREENWOODS RD E - UNIT 2,R,10/20/2009,11,00/00/00,11,0, , ,*
100145,75 GREENWOODS RD E - UNIT 4,R,10/20/2009,1,00/00/00,1,0, , ,*
100146,75 GREENWOODS RD E - UNIT 3,R,10/20/2010,4,00/00/00,4,0, , ,*
100147,111 LAUREL WAY, ,08/20/2010,81,00/00/00,81,0, , ,*
100148,48 LAUREL WAY, ,12/20/2006,38,00/00/00,38,0, , ,*
100149,87 MAPLE AVE, ,00/20/0000,54,00/00/00,54,0, , ,*
100150,41 MAPLE AVE, ,11/20/2023,84,00/00/00,84,0, , ,*
100151,15 TERRACE VIEW,W,05/20/2022,17,00/00/00,17,0, , ,*
100152,12 LAUREL WAY, ,00/20/0000,46,00/00/00,46,0, , ,*
100154,10 NORTH ST, ,00/20/0000,169,00/00/00,169,0, , ,*
100155,183 GREENWOODS RD W, ,00/20/0000,0,00/00/00,0,0, , ,*
100156,5 RIVER PLACE, ,07/20/2006,20,00/00/00,20,0, , ,*
100157,38 NORTH ST, ,00/20/0000,8,00/00/00,8,0, , ,*
100158,4 MEMORIAL GREEN,E,00/20/0000,16,00/00/00,16,0, , ,*
100159,16 AETNA LA, ,00/20/0000,39,00/00/00,39,0, , ,*
100160,144 LITCHFIELD RD, ,00/20/0000,60,00/00/00,60,0, , ,*
100161,67 SHEPARD RD, ,00/20/0000,37,00/00/00,37,0, , ,*
100162,90 GREENWOODS RD W,R,09/20/2006,35,00/00/00,35,0, , ,*
100163,8 AETNA LA, ,00/20/0000,36,00/00/00,36,0, , ,*
100164,37 TERRACE VIEW,W,00/20/0000,0,00/00/00,0,0, , ,*
100165,20 LOVERS LA, ,12/20/2004,87,00/00/00,87,0, , ,*
100166,17 VILLAGE GREEN,E,00/20/0000,48,00/00/00,48,0, , ,*
100167,68 LITCHFIELD RD,R,00/20/0000,80,00/00/00,80,0, , ,*
100168,30 HILLSIDE ST, ,00/20/0000,24,00/00/00,24,0, , ,*
100169,18 EMERSON ST, ,02/20/2010,42,00/00/00,42,0, , ,*
100170,4 NORTH STREET, ,01/20/2005,3,00/00/00,2,0, , ,*
100170,4 NORTH STREET, ,00/20/2000,1,00/00/00,0,0, , ,*
100172,39 GRANT ST, ,01/20/2005,64,00/00/00,64,0, , ,*
100173,35 GRANT ST, ,10/20/2006,21,00/00/00,21,0, , ,*
100174,30 MAPLE AVE, ,00/20/0000,42,00/00/00,42,0, , ,*
100175,10 EMERSON ST, ,12/20/2005,66,00/00/00,66,0, , ,*
100176,25 RIVER PLACE, ,00/20/0000,49,00/00/00,49,0, , ,*
100177,18 MAPLE AVE, ,00/20/0000,45,00/00/00,45,0, , ,*
100178,48 SHEPARD RD, ,12/20/2004,37,00/00/00,37,0, , ,*
100179,11 GRANT ST, ,01/20/1949,15,00/00/00,15,0, , ,*
100180,5 MAPLE AVE, ,00/20/0000,81,00/00/00,81,0, , ,*
100181,63 GREENWOODS RD EA,R,05/20/2008,13,00/00/00,13,0, , ,*
100182,39 MAPLE AVE, ,07/20/2006,24,00/00/00,24,0, , ,*
100183,47-49 BLACKBERRY STREET,R,00/20/0000,102,00/00/00,102,0, , ,*
100185,140 GREENWOODS RD E, ,00/20/0000,20,00/00/00,20,0, , ,*
100186,69 GREENWOODS RD WE,R,00/20/0000,141,00/00/00,141,0, , ,*
100187,25 MILLS WAY, ,00/20/0000,26,00/00/00,26,0, , ,*
100188,38 GRANT ST, ,04/20/2024,40,00/00/00,40,0, , ,*
100189,100 SHEPARD RD, ,00/20/0000,99,00/00/00,99,0, , ,*
100190,20 VALLEY VIEW RD, ,03/20/2023,56,00/00/00,56,0, , ,*
100191,24 RIVER PLACE, ,10/20/2022,92,00/00/00,92,0, , ,*
100192,8 GRANT ST EXT, ,00/20/0000,99,00/00/00,99,0, , ,*
100193,29 BLACKBERRY ST,S,00/20/0000,22,00/00/00,22,0, , ,*
100194,6 SHEPARD RD, ,00/20/0000,18,00/00/00,18,0, , ,*
100195,230 GREENWOODS RD W, ,10/20/2023,64,00/00/00,64,0, , ,*
100196,37 JOHN CURTISS RD,S,00/20/0000,29,00/00/00,29,0, , ,*
100197,29 VALLEY VIEW RD, ,00/20/0000,45,00/00/00,45,0, , ,*
100198,8 EMERSON ST, ,09/20/2010,35,00/00/00,35,0, , ,*
100199,60 SUNSET RIDGE,E,00/20/0000,101,00/00/00,101,0, , ,*
100201,6 SUNSET RIDGE RD, ,00/20/0000,14,00/00/00,14,0, , ,*
100202,72 SHEPARD RD, ,01/20/2023,43,00/00/00,43,0, , ,*
100203,38 MAPLE AVE, ,09/20/2005,16,00/00/00,16,0, , ,*
100204,212 GREENWOODS RD W, ,00/20/0000,5,00/00/00,5,0, , ,*
100205,62 MAPLE AVE, ,06/20/2006,7,00/00/00,7,0, , ,*
100206,7 HILLSIDE ST, ,00/20/0000,14,00/00/00,14,0, , ,*
100207,22 GREENWOODS RD E,R,10/20/2022,33,00/00/00,33,0, , ,*
100208,20 GREENWOODS RD E,R,10/20/2022,0,00/00/00,0,0, , ,*
100209,85 MAPLE AVE, ,00/20/0000,97,00/00/00,97,0, , ,*
100210,10 GRANT ST, ,00/20/0000,44,00/00/00,44,0, , ,*
100211,82 SUNSET RIDGE,E,08/20/2010,6,00/00/00,6,0, , ,*
100212,4 SHEPARD ROAD, ,00/20/0000,56,00/00/00,56,0, , ,*
100213,13 EMERSON ST, ,09/20/2008,18,00/00/00,18,0, , ,*
100214,97 GREENWOODS RD EA,R,03/20/2010,22,00/00/00,22,0, , ,*
100215,26 EMERSON STREET,E,00/20/0000,26,00/00/00,26,0, , ,*
100216,22 MAPLE AVE + HI, ,06/20/2009,47,00/00/00,47,0, , ,*
100217,12 TERRACE VIEW,W,00/20/0000,65,00/00/00,65,0, , ,*
100218,48 MAPLE AVE, ,00/20/0000,27,00/00/00,27,0, , ,*
100219,19 GREENWOODS RD E,R,03/20/2007,35,00/00/00,35,0, , ,*
100220,16 + 18 LAUREL WAY, ,00/20/0000,233,00/00/00,233,0, , ,*
100222,49 LAUREL WAY, ,00/20/0000,27,00/00/00,27,0, , ,*
100223,10 HILLSIDE ST, ,00/20/0000,74,00/00/00,74,0, , ,*
100224,82 GREENWOODS RD EA,R,00/20/0000,66,00/00/00,66,0, , ,*
100225,215 LITCHFIELD RD, ,00/20/0000,55,00/00/00,55,0, , ,*
100226,12 MILLS WAY, ,05/20/2009,26,00/00/00,26,0, , ,*
100227,12 AETNA LA, ,00/20/0000,14,00/00/00,14,0, , ,*
100228,3 BLACKBERRY ST,T,00/20/0000,0,00/00/00,0,0, , ,*
100229,189 LITCHFIELD RD, ,07/20/2005,44,00/00/00,44,0, , ,*
100230,12 JOHN J CURTIS RD,I,00/20/0000,76,00/00/00,76,0, , ,*
100231,163 GREENWOODS RD WEST, ,00/20/0000,384,00/00/00,384,0, , ,*
100232,6 MEMORIAL GREEN,E,05/20/2010,68,00/00/00,68,0, , ,*
100233, , ,00/20/0000,29,00/00/00,29,0, , ,*
100234,2 STATION PLACE,E,00/20/0000,12,00/00/00,12,0, , ,*
100235,9 SHEPARD RD, ,00/20/0000,464,00/00/00,464,0, , ,*
100236,13 VILLAGE GREEN HISTORICAL,E,00/20/0000,0,00/00/00,0,0, , ,*
100237,20 SHEPARD RD, ,00/20/0000,11,00/00/00,11,0, , ,*
100238,36 OLD COLONY ROAD,R,00/20/0000,14,00/00/00,14,0, , ,*
100239,19 MAPLE AVE, ,00/20/0000,16,00/00/00,16,0, , ,*
100241,24 GREENWOODS RD W,R,00/20/0000,0,00/00/00,0,0, , ,*
100242,17 MAPLE AVE, ,00/20/0000,29,00/00/00,29,0, , ,*
100243,41 GREENWOODS RD EA,R,00/20/0000,44,00/00/00,44,0, , ,*
100244,190 LITCHFIELD RD, ,10/20/2007,127,00/00/00,127,0, , ,*
100245,176 LITCHFIELD RD, ,07/20/2006,9,00/00/00,9,0, , ,*
100246,17 NORTH ST, ,00/20/0000,13,00/00/00,13,0, , ,*
100247,36 LITCHFIELD RD,R,00/20/0000,0,00/00/00,0,0, , ,*
100248,35 MAPLE AVE, ,00/20/0000,31,00/00/00,31,0, , ,*
100250,2 MEMORIAL GREEN,E,00/20/0000,12,00/00/00,12,0, , ,*
100252,3 STATION PLACE,E,00/20/0000,471,00/00/00,471,0, , ,*
100253,26 WINDOM RD, ,00/20/0000,74,00/00/00,74,0, , ,*
100254,7 MOUNTAIN RD, ,00/20/0000,41,00/00/00,41,0, , ,*
100255,172 LITCHFIELD RD, ,12/20/2010,26,00/00/00,26,0, , ,*
100256,21 LAUREL WAY EXT,E,00/20/0000,51,00/00/00,51,0, , ,*
100257,13 SHEPARD RD, ,00/20/0000,0,00/00/00,0,0, , ,*
100258,2 SHEPARD RD, ,00/20/0000,84,00/00/00,84,0, , ,*
100259,7 VILLAGE GREEN,N,00/20/0000,50,00/00/00,50,0, , ,*
100260,9 VILLAGE GREEN,N,00/20/0000,12,00/00/00,12,0, , ,*
100261,39 SHEPARD RD, ,00/20/0000,12,00/00/00,12,0, , ,*
100262,6 STATION PLACE,E,12/20/2004,91,00/00/00,91,0, , ,*
100263,12 MAPLE AVE, ,00/20/0000,132,00/00/00,132,0, , ,*
100264,236 GREENWOODS RD W, ,00/20/0000,0,00/00/00,0,0, , ,*
100265,47 GREENWOODS RD EA,R,00/20/0000,40,00/00/00,40,0, , ,*
100266,7 BEACON LANE, ,00/20/0000,33,00/00/00,33,0, , ,*
100267,31 BLACKBERRY ST,S,00/20/0000,8,00/00/00,8,0, , ,*
100268,85 GREENWOODS RD EA,R,00/20/0000,12,00/00/00,12,0, , ,*
100269,32 MAPLE AVE, ,00/20/0000,23,00/00/00,23,0, , ,*
100270,9 RIVER PLACE, ,00/20/0000,21,00/00/00,21,0, , ,*
100271,37 LAUREL WAY, ,00/20/0000,53,00/00/00,53,0, , ,*
100272,48 LITCHFIELD RD,R,02/20/2010,50,00/00/00,50,0, , ,*
100273,139 GREENWOODS RD W, ,00/20/0000,75,00/00/00,75,0, , ,*
100274,19 VILLAGE GREEN,E,07/20/2005,34,00/00/00,34,0, , ,*
100275,69 SUNSET RIDGE,E,00/20/0000,1,00/00/00,1,0, , ,*
100276,10 OLD COLONY RD,R,00/20/0000,26,00/00/00,26,0, , ,*
100277,44 GREENWOODS RD EA,R,00/20/0000,14,00/00/00,14,0, , ,*
100278,60 LAUREL WAY, ,00/20/0000,73,00/00/00,73,0, , ,*
100279,31 HIGHFIELD ST,T,00/20/0000,80,00/00/00,80,0, , ,*
100281,10 HILLSIDE AVE,E,00/20/0000,74,00/00/00,74,0, , ,*
100282,122 LAUREL WAY, ,10/20/2005,0,00/00/00,0,0, , ,*
100283,120 LAUREL WAY, ,10/20/2005,102,00/00/00,102,0, , ,*
100284,118 LAUREL WAY, ,10/20/2005,0,00/00/00,0,0, , ,*
100285,171 GREENWOODS RD E, ,00/20/0000,45,00/00/00,45,0, , ,*
100286,16 GREENWOODS EA,E,00/20/0000,47,00/00/00,47,0, , ,*
100287,105 GREENWOODS RD E, ,02/20/2005,1,00/00/00,1,0, , ,*
100288,24 HILLSIDE ST, ,10/20/2007,0,00/00/00,0,0, , ,*
100289,26 GRANT ST, ,01/20/2010,4,00/00/00,4,0, , ,*
100290,24 EMERSON ST, ,00/20/0000,44,00/00/00,44,0, , ,*
100291,106 GREENWOODS RD E, ,00/20/0000,90,00/00/00,90,0, , ,*
100292,115 GREENWOODS RD E, ,00/20/0000,26,00/00/00,26,0, , ,*
100293,67 LITCHFIELD RD,R,00/20/2000,209,00/00/00,209,0, , ,*
100295,242 GREENWOODS RD W, ,00/20/0000,0,00/00/00,0,0, , ,*
100296,66 GREENWOODS RD W,R,00/20/0000,3,00/00/00,3,0, , ,*
100297,11 HIGHFIELD RD,D,09/20/2007,32,00/00/00,32,0, , ,*
100298,42 LAUREL WAY, ,11/20/2009,24,00/00/00,24,0, , ,*
100299,18 GREENWOODS RD W,R,00/20/0000,23,00/00/00,23,0, , ,*
100300,41 LITCHFIELD RD,R,00/20/0000,25,00/00/00,25,0, , ,*
100301,17 SUNSET RIDGE RD,E,00/20/0000,40,00/00/00,40,0, , ,*
100302,125 LAUREL WAY, ,06/20/2008,48,00/00/00,48,0, , ,*
100303,33 TERRACE VIEW,W,00/20/0000,53,00/00/00,53,0, , ,*
100304,142 GREENWOODS RD W, ,07/20/2022,72,00/00/00,72,0, , ,*
100305,8 WEST SIDE RD, ,03/20/2007,47,00/00/00,47,0, , ,*
100306,19 EMERSON ST, ,00/20/0000,22,00/00/00,22,0, , ,*
100307,11 EMERSON ST, ,11/20/2022,14,00/00/00,14,0, , ,*
100308,44 SHEPARD RD, ,00/20/0000,60,00/00/00,60,0, , ,*
100309,77 SUNSET RIDGE,E,00/20/0000,44,00/00/00,44,0, , ,*
100310,226 GREENWOODS RD W, ,00/20/0000,25,00/00/00,25,0, , ,*
100311,69 MAPLE AVE, ,00/20/0000,178,00/00/00,178,0, , ,*
100312,93 GREENWOODS RD EA,R,04/20/2010,37,00/00/00,37,0, , ,*
100313,58 GREENWOODS RD W,R,04/20/2011,53,00/00/00,53,0, , ,*
100314,6 JOHN J CURTISS RD,S,00/20/0000,11,00/00/00,11,0, , ,*
100315,98-100 SUNSET RIDGE,R,00/20/2006,74,00/00/00,74,0, , ,*
100316,59 OLD COLONY RD,R,06/20/2023,58,00/00/00,58,0, , ,*
100317,173 GREENWOODS RD W, ,10/20/2004,32,00/00/00,32,0, , ,*
100318,117 GREENWOODS RD E, ,03/20/2007,15,00/00/00,15,0, , ,*
100319,10 WEST SIDE RD,D,09/20/2005,86,00/00/00,86,0, , ,*
100320,3 GREENWOODS RD E,D,00/20/2000,84,00/00/00,0,0, , ,*
100320,3 GREENWOODS RD E,D,00/20/2000,84,00/00/00,0,0, , ,*
100321,33 SHEPARD RD, ,00/20/0000,9,00/00/00,9,0, , ,*
100322,21 VILLAGE GREEN,E,00/20/0000,0,00/00/00,0,0, , ,*
100323,89 SHEPARD RD, ,11/20/2005,30,00/00/00,30,0, , ,*
100324,34 MAPLE AVE, ,00/20/0000,7,00/00/00,7,0, , ,*
100325,30 LAUREL WAY, ,00/20/0000,53,00/00/00,53,0, , ,*
100326,25 SHEPARD RD, ,00/20/0000,67,00/00/00,67,0, , ,*
100328,18 BLACKBERRY ST,S,00/20/2000,13,00/00/00,0,0, , ,*
