Hookup,TransDate,Class,Type,Seq,Fee,Other,BondInt,DelqInt,LastInt,Clerk,CashCheck,CheckNum,Reason,RateGroup,Batch,NextFeeEstimate,AssmtDate,*,*
100002,19980701,S,P,1,259.00,.00,.00,.00,19980707,L,K,0,P,S1,980707B,.00,!,*
100002,19990101,S,C,1,259.00,.00,.00,8.50,19990821,L, ,2,S,S1,1,.00,!,*
100002,19990101,S,P,1,251.22,.00,.00,7.78,19990228,L,K,2,P,S1,990228A,.00,!,*
100002,19990101,S,P,2,7.42,.00,.00,.72,19990821,L,K,2,P,S1,990821,.00,!,*
100002,19990101,S,P,3,.36,.00,.00,.00,19990821,L,N,2,W,S1,990821,.00,!,*
100002,19990701,S,C,1,178.25,.00,.00,.00,19990701,L, ,0,S,S1,1,.00,!,*
100002,19990701,S,P,1,178.25,.00,.00,.00,19990705,L,K,0,P,S1,990705A,.00,!,*
100002,20030701,S,C,1,327.51,.00,.00,.00,20030701,AA,A,0,S,S1,1,.00,!,*
100002,20030701,S,P,1,327.51,.00,.00,.00,20030705,AA,K,0,P,S1,030705A,.00,!,*
100002,20040101,S,C,1,327.51,.00,.00,.00,20040101,AA,A,0,S,S1,1,.00,!,*
100002,20040101,S,P,1,327.51,.00,.00,.00,20040121,AA,K,2,P,S1,040121A,.00,!,*
100002,20040701,S,C,1,354.36,.00,.00,.00,20040701,AA,A,0,S,S1,1,.00,!,*
100002,20040701,S,P,1,354.36,.00,.00,.00,20040730,AA,K,3,P,S1,040730A,.00,!,*
100002,20050101,S,C,1,354.36,.00,.00,26.60,20050527,AA,A,2,S,S1,7,.00,!,*
100002,20050101,S,P,1,354.36,.00,.00,26.60,20050527,AA,K,2,P,S1,050527A,.00,!,*
100002,20050701,S,C,1,505.95,.00,.00,.00,20050701,AA,A,0,S,S1,1,.00,!,*
100002,20050701,S,P,1,505.95,.00,.00,.00,20050705,AA,K,0,P,S1,050705A,.00,!,*
100002,20060101,S,C,1,505.95,.00,.00,.00,20060101,AA,A,0,S,S1,1,.00,!,*
100002,20060101,S,P,1,505.95,.00,.00,.00,20050730,AA,K,3,P,S1,050730A,.00,!,*
100002,20060701,S,C,1,500.65,.00,.00,15.02,20060831,AA,A,3,S,S1,1,.00,!,*
100002,20060701,S,P,1,500.65,.00,.00,15.02,20060831,AA,K,3,P,S1,060831A,.00,!,*
100002,20070101,S,C,1,500.65,.00,.00,.00,20070101,AA,A,0,S,S1,1,.00,!,*
100002,20070101,S,P,1,500.65,.00,.00,.00,20060831,AA,K,3,P,S1,060831A,.00,!,*
100002,20070701,S,C,1,453.83,.00,.00,.00,20070701,AA,A,0,S,S1,1,.00,!,*
100002,20070701,S,P,1,453.83,.00,.00,.00,20070724,AA,K,2,P,S1,070724A,.00,!,*
100002,20080101,S,C,1,453.83,.00,.00,20.43,20080331,AA,A,3,S,S1,1,.00,!,*
100002,20080101,S,P,1,453.83,.00,.00,20.43,20080331,AA,K,3,P,S1,080331A,.00,!,*
100002,20080701,S,C,1,361.95,.00,.00,.00,20080701,AA,A,0,S,S1,1,.00,!,*
100002,20080701,S,P,1,361.95,.00,.00,.00,20080710,AA,K,1,P,S1,080710A,.00,!,*
100002,20090101,S,C,1,361.95,.00,.00,.00,20090101,AA,A,0,S,S1,1,.00,!,*
100002,20090101,S,P,1,361.95,.00,.00,.00,20080710,AA,K,1,P,S1,080710A,.00,!,*
100002,20090701,S,C,1,512.14,.00,.00,.00,20090701,AA,A,0,S,S1,1,.00,!,*
100002,20090701,S,P,1,512.14,.00,.00,.00,20090731,AA,K,3,P,S1,090731A,.00,!,*
100002,20100101,S,C,1,512.14,.00,.00,15.36,20100228,AA,A,2,S,S1,8,.00,!,*
100002,20100101,S,P,1,512.14,.00,.00,15.36,20100228,AA,K,2,P,S1,100228Z,.00,!,*
100002,20100701,S,C,1,483.26,.00,.00,.00,20100701,AA,A,0,S,S1,1,.00,!,*
100002,20100701,S,P,1,483.26,.00,.00,.00,20100723,AA,K,2,P,S1,100723A,.00,!,*
100002,20110101,S,C,1,483.26,.00,.00,.00,20110101,AA,A,0,S,S1,1,.00,!,*
100002,20110101,S,P,1,483.26,.00,.00,.00,20110126,AA,K,2,P,S1,110126A,.00,!,*
100002,20110701,S,C,1,649.70,.00,.00,.00,20110701,AA,A,0,S,S1,1,.00,!,*
100002,20110701,S,P,1,649.70,.00,.00,.00,20110729,AA,K,2,P,S1,110729A,.00,!,*
100002,20120101,S,C,1,649.70,.00,.00,.00,20120101,AA,A,0,S,S1,1,.00,!,*
100002,20120101,S,P,1,649.70,.00,.00,.00,20120131,AA,K,3,P,S1,120131A,.00,!,*
100002,20120701,S,C,1,496.44,.00,.00,.00,20120701,AA,A,0,S,S1,1,.00,!,*
100002,20120701,S,P,1,496.44,.00,.00,.00,20120731,AA,K,3,P,S1,120731A,.00,!,*
100002,20130101,S,C,1,496.44,.00,.00,14.90,20130228,AA,A,2,S,S1,8,.00,!,*
100002,20130101,S,P,1,496.44,.00,.00,14.90,20130228,AA,K,2,P,S1,130228A,.00,!,*
100002,20130701,S,C,1,264.47,.00,.00,.00,20130701,AA,A,0,S,S1,1,.00,!,*
100002,20130701,S,P,1,264.47,.00,.00,.00,20130720,AA,K,2,P,S1,130720A,.00,!,*
100002,20140101,S,C,1,264.47,.00,.00,.00,20140101,AA,A,0,S,S1,1,.00,!,*
100002,20140101,S,P,1,264.47,.00,.00,.00,20140131,AA,K,3,P,S1,140131A,.00,!,*
100002,20140701,S,C,1,267.87,.00,.00,8.16,20140930,AA,A,3,S,S1,0,.00,!,*
100002,20140701,S,P,1,259.83,.00,.00,8.04,20140810,AA,K,1,P,S1,140810A,.00,!,*
100002,20140701,S,P,2,8.04,.00,.00,.12,20140930,AA,K,3,P,S1,140930A,.00,!,*
100002,20150101,S,C,1,267.87,.00,.00,12.06,20150318,AA,A,1,S,S1,8,.00,!,*
100002,20150101,S,P,1,267.87,.00,.00,12.06,20150318,AA,K,1,P,S1,150318A,.00,!,*
100002,20150701,S,C,1,301.49,.00,.00,.00,20150701,AA,A,0,S,S1,1,.00,!,*
100002,20150701,S,P,1,301.49,.00,.00,.00,20150731,AA,K,3,P,S1,150731A,.00,!,*
100002,20160101,S,C,1,301.49,.00,.00,13.56,20160323,AA,A,2,S,S1,3,.00,!,*
100002,20160101,S,P,1,301.49,.00,.00,13.56,20160323,AA,K,2,P,S1,160323A,.00,!,*
100002,20160701,S,C,1,340.30,.00,.00,.00,20160701,AA,A,0,S,S1,1,.00,!,*
100002,20160701,S,P,1,340.30,.00,.00,.00,20160714,AA,K,1,P,S1,160714A,.00,!,*
100002,20170101,S,C,1,340.30,.00,.00,15.30,20170331,AA,A,3,S,S1,1,.00,!,*
100002,20170101,S,P,1,340.30,.00,.00,15.30,20170331,AA,K,3,P,S1,170331A,.00,!,*
100002,20170701,S,C,1,358.16,.00,.00,.00,20170701,AA,A,0,S,S1,1,.00,!,*
100002,20170701,S,P,1,358.16,.00,.00,.00,20170703,AA,K,0,P,S1,170703A,.00,!,*
100002,20180101,S,C,1,358.16,.00,.00,.00,20180101,AA,A,0,S,S1,1,.00,!,*
100002,20180101,S,P,1,358.16,.00,.00,.00,20180115,AA,K,1,P,S1,180115A,.00,!,*
100002,20180701,S,C,1,341.37,.00,.00,.00,20180701,AA,A,0,S,S1,1,.00,!,*
100002,20180701,S,P,1,341.37,.00,.00,.00,20180701,AA,K,0,P,S1,180701A,.00,!,*
100002,20190101,S,C,1,341.37,.00,.00,.00,20190101,AA,A,0,S,S1,1,.00,!,*
100002,20190101,S,P,1,341.37,.00,.00,.00,20190115,AA,K,1,P,S1,190115A,.00,!,*
100002,20190701,S,C,1,337.99,.00,.00,10.14,20190805,AA,A,0,S,S1,5,.00,!,*
100002,20190701,S,P,1,327.85,.00,.00,10.14,20190805,AA,K,0,P,S1,190805A,.00,!,*
100002,20190701,S,P,2,10.14,.00,.00,.00,20190822,AA,K,2,P,S1,190822A,.00,!,*
100002,20200101,S,C,1,337.99,.00,.00,.00,20200101,AA,A,0,S,S1,1,.00,!,*
100002,20200101,S,P,1,337.99,.00,.00,.00,20200108,AA,K,0,P,S1,200108A,.00,!,*
100002,20200701,S,C,1,406.21,.00,.00,.00,20200701,AA,A,0,S,S1,1,.00,!,*
100002,20200701,S,P,1,406.21,.00,.00,.00,20200711,AA,K,1,P,S1,200711A,.00,!,*
100002,20210101,S,C,1,406.21,.00,.00,.00,20210101,AA,A,0,S,S1,1,.00,!,*
100002,20210101,S,P,1,406.21,.00,.00,.00,20210131,AA,K,3,P,S1,210131A,.00,!,*
100002,20210701,S,C,1,329.40,.00,.00,.00,20210701,AA,A,0,S,S1,1,.00,!,*
100002,20210701,S,P,1,329.40,.00,.00,.00,20210724,AA,K,2,P,S1,210724A,.00,!,*
100002,20220101,S,C,1,329.40,.00,.00,.00,20220101,AA,A,0,S,S1,1,.00,!,*
100002,20220101,S,P,1,329.40,.00,.00,.00,20220128,AA,K,2,P,S1,220128A,.00,!,*
100002,20220701,S,C,1,523.55,.00,.00,.00,20220701,AA,A,0,S,S1,1,.00,!,*
100002,20220701,S,P,1,523.55,.00,.00,.00,20220730,AA,K,3,P,S1,220730A,.00,!,*
100002,20230101,S,C,1,523.55,.00,.00,.00,20230101,AA,A,0,S,S1,1,.00,!,*
100002,20230101,S,P,1,523.55,.00,.00,.00,20230128,AA,K,2,P,S1,230128A,.00,!,*
100002,20230701,S,C,1,462.76,.00,.00,.00,20230701,AA,A,0,S,S1,1,.00,!,*
100002,20230701,S,P,1,462.76,.00,.00,.00,20230718,AA,K,1,P,S1,230718A,.00,!,*
100002,20240101,S,C,1,462.76,.00,.00,.00,20240101,AA,A,0,S,S1,1,.00,!,*
100002,20240101,S,P,1,462.76,.00,.00,.00,20240126,AA,K,2,P,S1,240126A,.00,!,*
100003,19980701,S,C,1,227.00,.00,.00,.00,19980701,L, ,0,S,S1,1,.00,!,*
100003,19980701,S,P,1,227.00,.00,.00,.00,19980721,L,K,2,P,S1,980721A,.00,!,*
100003,19990101,S,C,1,227.00,.00,.00,.00,19990101,L, ,0,S,S1,1,.00,!,*
100003,19990101,S,P,1,227.00,.00,.00,.00,19981229,L,K,2,P,S1,981229A,.00,!,*
100003,19990701,S,C,1,302.80,.00,.00,.00,19990701,L, ,0,S,S1,1,.00,!,*
100003,19990701,S,P,1,302.80,.00,.00,.00,19990715,L,K,1,P,S1,990715A,.00,!,*
100003,20030701,S,C,1,248.16,.00,.00,.00,20030701,AA,A,0,S,S1,1,.00,!,*
100003,20030701,S,P,1,248.16,.00,.00,.00,20030710,AA,K,1,P,S1,030710A,.00,!,*
100003,20040101,S,C,1,248.16,.00,.00,.00,20040101,AA,A,0,S,S1,1,.00,!,*
100003,20040101,S,P,1,248.16,.00,.00,.00,20040122,AA,K,2,P,S1,040122A,.00,!,*
100003,20040701,S,C,1,258.81,.00,.00,.00,20040701,AA,A,0,S,S1,1,.00,!,*
100003,20040701,S,P,1,258.81,.00,.00,.00,20040720,AA,K,2,P,S1,040720A,.00,!,*
100003,20050101,S,C,1,258.81,.00,.00,.00,20050101,AA,A,0,S,S1,1,.00,!,*
100003,20050101,S,P,1,258.81,.00,.00,.00,20050112,AA,K,1,P,S1,050112A,.00,!,*
100003,20050701,S,C,1,329.13,.00,.00,.00,20050701,AA,A,0,S,S1,1,.00,!,*
100003,20050701,S,P,1,329.13,.00,.00,.00,20050716,AA,K,1,P,S1,050716B,.00,!,*
100003,20060101,S,C,1,329.13,.00,.00,.00,20060101,AA,A,0,S,S1,1,.00,!,*
100003,20060101,S,P,1,329.13,.00,.00,.00,20060118,AA,K,1,P,S1,060118A,.00,!,*
100003,20060701,S,C,1,346.65,.00,.00,.00,20060701,AA,A,0,S,S1,1,.00,!,*
100003,20060701,S,P,1,346.65,.00,.00,.00,20060701,AA,K,0,P,S1,060701B,.00,!,*
100003,20070101,S,C,1,346.65,.00,.00,.00,20070101,AA,A,0,S,S1,1,.00,!,*
100003,20070101,S,P,1,346.65,.00,.00,.00,20070125,AA,K,2,P,S1,070125A,.00,!,*
100003,20070701,S,C,1,317.41,.00,.00,.00,20070701,AA,A,0,S,S1,1,.00,!,*
100003,20070701,S,P,1,317.41,.00,.00,.00,20070716,AA,K,1,P,S1,070716A,.00,!,*
100003,20080101,S,C,1,317.41,.00,.00,.00,20080101,AA,A,0,S,S1,1,.00,!,*
100003,20080101,S,P,1,317.41,.00,.00,.00,20080128,AA,K,2,P,S1,080128A,.00,!,*
100003,20080701,S,C,1,370.44,.00,.00,.00,20080701,AA,A,0,S,S1,1,.00,!,*
100003,20080701,S,P,1,370.44,.00,.00,.00,20080710,AA,K,1,P,S1,080710A,.00,!,*
100003,20090101,S,C,1,370.44,.00,.00,.00,20090101,AA,A,0,S,S1,1,.00,!,*
100003,20090101,S,P,1,370.44,.00,.00,.00,20090131,AA,K,3,P,S1,090131Z,.00,!,*
100003,20090701,S,C,1,314.14,.00,.00,.00,20090701,AA,A,0,S,S1,1,.00,!,*
100003,20090701,S,P,1,314.14,.00,.00,.00,20090710,AA,K,1,P,S1,090710A,.00,!,*
100003,20100101,S,C,1,314.14,.00,.00,.00,20100101,AA,A,0,S,S1,1,.00,!,*
100003,20100101,S,P,1,314.14,.00,.00,.00,20100110,AA,K,1,P,S1,100110A,.00,!,*
100003,20100701,S,C,1,298.70,.00,.00,.00,20100701,AA,A,0,S,S1,1,.00,!,*
100003,20100701,S,P,1,298.70,.00,.00,.00,20100702,AA,K,0,P,S1,100702A,.00,!,*
100003,20110101,S,C,1,298.70,.00,.00,.00,20110101,AA,A,0,S,S1,1,.00,!,*
100003,20110101,S,P,1,298.70,.00,.00,.00,20110114,AA,K,1,P,S1,110114A,.00,!,*
100003,20110701,S,C,1,308.17,.00,.00,.00,20110701,AA,A,0,S,S1,1,.00,!,*
100003,20110701,S,P,1,308.17,.00,.00,.00,20110712,AA,K,1,P,S1,110712A,.00,!,*
100003,20120101,S,C,1,308.17,.00,.00,.00,20120101,AA,A,0,S,S1,1,.00,!,*
100003,20120101,S,P,1,308.17,.00,.00,.00,20120106,AA,K,0,P,S1,120106A,.00,!,*
100003,20120701,S,C,1,325.04,.00,.00,.00,20120701,AA,A,0,S,S1,1,.00,!,*
100003,20120701,S,P,1,325.04,.00,.00,.00,20120706,AA,K,0,P,S1,120706A,.00,!,*
100003,20130101,S,C,1,325.04,.00,.00,.00,20130101,AA,A,0,S,S1,1,.00,!,*
100003,20130101,S,P,1,325.04,.00,.00,.00,20130108,AA,K,0,P,S1,130108A,.00,!,*
100003,20130701,S,C,1,338.72,.00,.00,.00,20130701,AA,A,0,S,S1,1,.00,!,*
100003,20130701,S,P,1,338.72,.00,.00,.00,20130704,AA,K,0,P,S1,130704A,.00,!,*
100003,20140101,S,C,1,338.72,.00,.00,.00,20140101,AA,A,0,S,S1,1,.00,!,*
100003,20140101,S,P,1,338.72,.00,.00,.00,20140122,AA,K,2,P,S1,140122A,.00,!,*
100003,20140701,S,C,1,319.97,.00,.00,.00,20140701,AA,A,0,S,S1,1,.00,!,*
100003,20140701,S,P,1,319.97,.00,.00,.00,20140706,AA,K,0,P,S1,140706A,.00,!,*
100003,20150101,S,C,1,319.97,.00,.00,.00,20150101,AA,A,0,S,S1,1,.00,!,*
100003,20150101,S,P,1,319.97,.00,.00,.00,20141231,AA,K,3,P,S1,141231A,.00,!,*
100003,20150701,S,C,1,354.95,.00,.00,.00,20150701,AA,A,0,S,S1,1,.00,!,*
100003,20150701,S,P,1,354.95,.00,.00,.00,20150718,AA,K,1,P,S1,150718A,.00,!,*
100003,20160101,S,C,1,354.95,.00,.00,.00,20160101,AA,A,0,S,S1,1,.00,!,*
100003,20160101,S,P,1,354.95,.00,.00,.00,20160117,AA,K,1,P,S1,160117A,.00,!,*
100003,20160701,S,C,1,445.51,.00,.00,.00,20160701,AA,A,0,S,S1,1,.00,!,*
100003,20160701,S,P,1,445.51,.00,.00,.00,20160714,AA,K,1,P,S1,160714A,.00,!,*
100003,20170101,S,C,1,445.51,.00,.00,.00,20170101,AA,A,0,S,S1,1,.00,!,*
100003,20170101,S,P,1,445.51,.00,.00,.00,20170118,AA,K,1,P,S1,170118A,.00,!,*
100003,20170701,S,C,1,335.24,.00,.00,.00,20170701,AA,A,0,S,S1,1,.00,!,*
100003,20170701,S,P,1,335.24,.00,.00,.00,20170701,AA,K,0,P,S1,170701B,.00,!,*
100003,20180101,S,C,1,335.24,.00,.00,.00,20180101,AA,A,0,S,S1,1,.00,!,*
100003,20180101,S,P,1,335.24,.00,.00,.00,20180111,AA,K,1,P,S1,180111A,.00,!,*
100003,20180701,S,C,1,347.90,.00,.00,.00,20180701,AA,A,0,S,S1,1,.00,!,*
100003,20180701,S,P,1,347.90,.00,.00,.00,20180708,AA,K,0,P,S1,180708A,.00,!,*
100003,20190101,S,C,1,347.90,.00,.00,.00,20190101,AA,A,0,S,S1,1,.00,!,*
100003,20190101,S,P,1,347.90,.00,.00,.00,20190107,AA,K,0,P,S1,190107A,.00,!,*
100003,20190701,S,C,1,358.03,.00,.00,.00,20190701,AA,A,0,S,S1,1,.00,!,*
100003,20190701,S,P,1,358.03,.00,.00,.00,20190703,AA,K,0,P,S1,190703A,.00,!,*
100003,20200101,S,C,1,358.03,.00,.00,.00,20200101,AA,A,0,S,S1,1,.00,!,*
100003,20200101,S,P,1,358.03,.00,.00,.00,20200108,AA,K,0,P,S1,200108A,.00,!,*
100003,20200701,S,C,1,430.57,.00,.00,.00,20200701,AA,A,0,S,S1,1,.00,!,*
100003,20200701,S,P,1,430.57,.00,.00,.00,20200709,AA,K,0,P,S1,200709A,.00,!,*
100003,20210101,S,C,1,430.57,.00,.00,.00,20210101,AA,A,0,S,S1,1,.00,!,*
100003,20210101,S,P,1,430.57,.00,.00,.00,20210116,AA,K,1,P,S1,210116A,.00,!,*
100003,20210701,S,C,1,311.72,.00,.00,.00,20210701,AA,A,0,S,S1,1,.00,!,*
100003,20210701,S,P,1,311.72,.00,.00,.00,20210705,AA,K,0,P,S1,210705A,.00,!,*
100003,20220101,S,C,1,311.72,.00,.00,.00,20220101,AA,A,0,S,S1,1,.00,!,*
100003,20220101,S,P,1,311.72,.00,.00,.00,20220112,AA,K,1,P,S1,220112A,.00,!,*
100003,20220701,S,C,1,336.23,.00,.00,.00,20220701,AA,A,0,S,S1,1,.00,!,*
100003,20220701,S,P,1,336.23,.00,.00,.00,20220705,AA,K,0,P,S1,220705A,.00,!,*
100003,20230101,S,C,1,336.23,.00,.00,.00,20230101,AA,A,0,S,S1,1,.00,!,*
100003,20230101,S,P,1,336.23,.00,.00,.00,20230121,AA,K,2,P,S1,230121A,.00,!,*
100003,20230701,S,C,1,362.27,.00,.00,.00,20230701,AA,A,0,S,S1,1,.00,!,*
100003,20230701,S,P,1,362.27,.00,.00,.00,20230711,AA,K,1,P,S1,230711A,.00,!,*
100003,20240101,S,C,1,362.27,.00,.00,.00,20240101,AA,A,0,S,S1,1,.00,!,*
100003,20240101,S,P,1,362.27,.00,.00,.00,20240106,AA,K,0,P,S1,240106A,.00,!,*
100004,19980701,S,C,1,219.00,.00,.00,.00,19980701,L, ,0,S,S1,1,.00,!,*
100004,19980701,S,P,1,219.00,.00,.00,.00,19980725,L,K,2,P,S1,980725A,.00,!,*
100004,19990101,S,C,1,219.00,.00,.00,.00,19990101,L, ,0,S,S1,1,.00,!,*
100004,19990101,S,P,1,219.00,.00,.00,.00,19990131,L,K,3,P,S1,990131A,.00,!,*
100004,19990701,S,C,1,276.95,.00,.00,.00,19990701,L, ,0,S,S1,1,.00,!,*
100004,19990701,S,P,1,276.95,.00,.00,.00,19990715,L,K,1,P,S1,990715A,.00,!,*
100004,20030701,S,C,1,290.48,.00,.00,.00,20030701,AA,A,0,S,S1,1,.00,!,*
100004,20030701,S,P,1,290.48,.00,.00,.00,20030730,AA,K,3,P,S1,030730A,.00,!,*
100004,20040101,S,C,1,290.48,.00,.00,.00,20040101,AA,A,0,S,S1,1,.00,!,*
100004,20040101,S,P,1,290.48,.00,.00,.00,20040131,AA,K,3,P,S1,040131C,.00,!,*
100004,20040701,S,C,1,272.46,.00,.00,.00,20040701,AA,A,0,S,S1,1,.00,!,*
100004,20040701,S,P,1,272.46,.00,.00,.00,20040727,AA,K,2,P,S1,040727A,.00,!,*
100004,20050101,S,C,1,272.46,.00,.00,.00,20050101,AA,A,0,S,S1,1,.00,!,*
100004,20050101,S,P,1,272.46,.00,.00,.00,20050130,AA,K,3,P,S1,050130A,.00,!,*
100004,20050701,S,C,1,322.70,.00,.00,.00,20050701,AA,A,0,S,S1,1,.00,!,*
100004,20050701,S,P,1,322.70,.00,.00,.00,20050729,AA,K,2,P,S1,050729C,.00,!,*
100004,20060101,S,C,1,322.70,.00,.00,.00,20060101,AA,A,0,S,S1,1,.00,!,*
100004,20060101,S,P,1,322.70,.00,.00,.00,20060127,AA,K,2,P,S1,060127A,.00,!,*
100004,20060701,S,C,1,332.65,.00,.00,.00,20060701,AA,A,0,S,S1,1,.00,!,*
100004,20060701,S,P,1,332.65,.00,.00,.00,20060731,AA,K,3,P,S1,060731A,.00,!,*
100004,20070101,S,C,1,332.65,.00,.00,.00,20070101,AA,A,0,S,S1,1,.00,!,*
100004,20070101,S,P,1,332.65,.00,.00,.00,20070125,AA,K,2,P,S1,070125A,.00,!,*
100004,20070701,S,C,1,360.49,.00,.00,.00,20070701,AA,A,0,S,S1,1,.00,!,*
100004,20070701,S,P,1,360.49,.00,.00,.00,20070725,AA,K,2,P,S1,070725A,.00,!,*
100004,20080101,S,C,1,360.49,.00,.00,.00,20080101,AA,A,0,S,S1,1,.00,!,*
100004,20080101,S,P,1,360.49,.00,.00,.00,20080131,AA,K,3,P,S1,080131C,.00,!,*
100004,20080701,S,C,1,361.95,.00,.00,.00,20080701,AA,A,0,S,S1,1,.00,!,*
100004,20080701,S,P,1,361.95,.00,.00,.00,20080728,AA,K,2,P,S1,080728A,.00,!,*
100004,20090101,S,C,1,361.95,.00,.00,.00,20090101,AA,A,0,S,S1,1,.00,!,*
100004,20090101,S,P,1,361.95,.00,.00,.00,20090129,AA,K,2,P,S1,090129A,.00,!,*
100004,20090701,S,C,1,353.74,.00,.00,.00,20090701,AA,A,0,S,S1,1,.00,!,*
100004,20090701,S,P,1,353.74,.00,.00,.00,20090731,AA,K,3,P,S1,090731A,.00,!,*
100004,20100101,S,C,1,353.74,.00,.00,.00,20100101,AA,A,0,S,S1,1,.00,!,*
100004,20100101,S,P,1,353.74,.00,.00,.00,20100130,AA,K,3,P,S1,100130A,.00,!,*
100004,20100701,S,C,1,348.68,.00,.00,.00,20100701,AA,A,0,S,S1,1,.00,!,*
100004,20100701,S,P,1,348.68,.00,.00,.00,20100731,AA,K,3,P,S1,100731A,.00,!,*
100004,20110101,S,C,1,348.68,.00,.00,.00,20110101,AA,A,0,S,S1,1,.00,!,*
100004,20110101,S,P,1,348.68,.00,.00,.00,20110131,AA,K,3,P,S1,110131A,.00,!,*
100004,20110701,S,C,1,362.31,.00,.00,.00,20110701,AA,A,0,S,S1,1,.00,!,*
100004,20110701,S,P,1,362.31,.00,.00,.00,20110731,AA,K,3,P,S1,110731A,.00,!,*
100004,20120101,S,C,1,362.31,.00,.00,.00,20120101,AA,A,0,S,S1,1,.00,!,*
100004,20120101,S,P,1,362.31,.00,.00,.00,20120127,AA,K,2,P,S1,120127A,.00,!,*
100004,20120701,S,C,1,377.78,.00,.00,.00,20120701,AA,A,0,S,S1,1,.00,!,*
100004,20120701,S,P,1,377.78,.00,.00,.00,20120727,AA,K,2,P,S1,120727A,.00,!,*
100004,20130101,S,C,1,377.78,.00,.00,.00,20130101,AA,A,0,S,S1,1,.00,!,*
100004,20130101,S,P,1,377.78,.00,.00,.00,20130128,AA,K,2,P,S1,130128A,.00,!,*
100004,20130701,S,C,1,388.22,.00,.00,.00,20130701,AA,A,0,S,S1,1,.00,!,*
100004,20130701,S,P,1,388.22,.00,.00,.00,20130731,AA,K,3,P,S1,130731A,.00,!,*
100004,20140101,S,C,1,388.22,.00,.00,.00,20140101,AA,A,0,S,S1,1,.00,!,*
